Trial,FairProb,BiasedProb
42951,0.50367,0.70257
42952,0.50368,0.70257
42953,0.50367,0.70256
42954,0.50368,0.70257
42955,0.50369,0.70255
42956,0.50370,0.70256
42957,0.50371,0.70254
42958,0.50370,0.70252
42959,0.50369,0.70253
42960,0.50368,0.70254
42961,0.50367,0.70254
42962,0.50368,0.70255
42963,0.50367,0.70256
42964,0.50368,0.70256
42965,0.50367,0.70257
42966,0.50365,0.70258
42967,0.50364,0.70259
42968,0.50365,0.70259
42969,0.50364,0.70260
42970,0.50365,0.70258
42971,0.50364,0.70259
42972,0.50363,0.70260
42973,0.50364,0.70260
42974,0.50365,0.70261
42975,0.50366,0.70262
42976,0.50368,0.70260
42977,0.50366,0.70259
42978,0.50365,0.70259
42979,0.50366,0.70258
42980,0.50368,0.70258
42981,0.50366,0.70257
42982,0.50365,0.70257
42983,0.50364,0.70258
42984,0.50363,0.70259
42985,0.50364,0.70259
42986,0.50365,0.70260
42987,0.50364,0.70261
42988,0.50365,0.70259
42989,0.50364,0.70260
42990,0.50363,0.70261
42991,0.50364,0.70261
42992,0.50365,0.70262
42993,0.50364,0.70263
42994,0.50365,0.70261
42995,0.50366,0.70259
42996,0.50365,0.70260
42997,0.50364,0.70261
42998,0.50365,0.70259
42999,0.50366,0.70260
43000,0.50365,0.70260
43001,0.50366,0.70261
43002,0.50365,0.70260
43003,0.50364,0.70260
43004,0.50363,0.70259
43005,0.50362,0.70259
43006,0.50360,0.70260
43007,0.50359,0.70261
43008,0.50358,0.70259
43009,0.50359,0.70260
43010,0.50358,0.70260
43011,0.50359,0.70261
43012,0.50360,0.70259
43013,0.50362,0.70260
43014,0.50360,0.70261
43015,0.50359,0.70262
43016,0.50358,0.70262
43017,0.50359,0.70263
43018,0.50360,0.70264
43019,0.50361,0.70264
43020,0.50363,0.70263
43021,0.50361,0.70263
43022,0.50363,0.70264
43023,0.50361,0.70262
43024,0.50360,0.70263
43025,0.50359,0.70264
43026,0.50358,0.70264
43027,0.50357,0.70265
43028,0.50356,0.70266
43029,0.50357,0.70267
43030,0.50358,0.70267
43031,0.50357,0.70266
43032,0.50358,0.70266
43033,0.50359,0.70267
43034,0.50360,0.70268
43035,0.50361,0.70266
43036,0.50360,0.70267
43037,0.50361,0.70267
43038,0.50362,0.70268
43039,0.50361,0.70269
43040,0.50362,0.70267
43041,0.50364,0.70268
43042,0.50362,0.70266
43043,0.50364,0.70267
43044,0.50362,0.70268
43045,0.50361,0.70268
43046,0.50360,0.70267
43047,0.50359,0.70265
43048,0.50358,0.70266
43049,0.50357,0.70264
43050,0.50358,0.70262
43051,0.50359,0.70263
43052,0.50358,0.70264
43053,0.50359,0.70265
43054,0.50358,0.70265
43055,0.50359,0.70266
43056,0.50358,0.70267
43057,0.50357,0.70265
43058,0.50355,0.70263
43059,0.50354,0.70264
43060,0.50353,0.70262
43061,0.50352,0.70263
43062,0.50351,0.70261
43063,0.50349,0.70260
43064,0.50351,0.70261
43065,0.50349,0.70261
43066,0.50348,0.70262
43067,0.50347,0.70263
43068,0.50348,0.70261
43069,0.50347,0.70262
43070,0.50346,0.70260
43071,0.50347,0.70261
43072,0.50346,0.70261
43073,0.50345,0.70260
43074,0.50344,0.70260
43075,0.50345,0.70261
43076,0.50346,0.70262
43077,0.50347,0.70263
43078,0.50346,0.70263
43079,0.50345,0.70262
43080,0.50346,0.70262
43081,0.50345,0.70261
43082,0.50346,0.70261
43083,0.50345,0.70260
43084,0.50346,0.70258
43085,0.50345,0.70259
43086,0.50346,0.70257
43087,0.50347,0.70256
43088,0.50346,0.70256
43089,0.50347,0.70257
43090,0.50346,0.70258
43091,0.50345,0.70258
43092,0.50346,0.70259
43093,0.50347,0.70260
43094,0.50348,0.70260
43095,0.50349,0.70261
43096,0.50350,0.70262
43097,0.50352,0.70260
43098,0.50353,0.70261
43099,0.50352,0.70261
43100,0.50353,0.70262
43101,0.50354,0.70263
43102,0.50353,0.70264
43103,0.50351,0.70262
43104,0.50353,0.70263
43105,0.50351,0.70263
43106,0.50353,0.70264
43107,0.50354,0.70262
43108,0.50353,0.70261
43109,0.50354,0.70261
43110,0.50353,0.70260
43111,0.50351,0.70260
43112,0.50350,0.70261
43113,0.50351,0.70262
43114,0.50353,0.70263
43115,0.50351,0.70263
43116,0.50353,0.70264
43117,0.50351,0.70265
43118,0.50350,0.70265
43119,0.50349,0.70264
43120,0.50350,0.70264
43121,0.50349,0.70265
43122,0.50350,0.70266
43123,0.50349,0.70266
43124,0.50350,0.70265
43125,0.50351,0.70263
43126,0.50352,0.70262
43127,0.50354,0.70262
43128,0.50355,0.70261
43129,0.50356,0.70261
43130,0.50357,0.70262
43131,0.50358,0.70263
43132,0.50357,0.70263
43133,0.50358,0.70262
43134,0.50359,0.70262
43135,0.50360,0.70263
43136,0.50359,0.70261
43137,0.50358,0.70262
43138,0.50357,0.70261
43139,0.50358,0.70259
43140,0.50359,0.70260
43141,0.50358,0.70260
43142,0.50357,0.70261
43143,0.50356,0.70262
43144,0.50357,0.70262
43145,0.50358,0.70263
43146,0.50357,0.70264
43147,0.50356,0.70264
43148,0.50357,0.70265
43149,0.50358,0.70264
43150,0.50359,0.70264
43151,0.50360,0.70265
43152,0.50359,0.70266
43153,0.50358,0.70266
43154,0.50359,0.70265
43155,0.50360,0.70263
43156,0.50359,0.70264
43157,0.50358,0.70264
43158,0.50359,0.70265
43159,0.50360,0.70266
43160,0.50359,0.70266
43161,0.50360,0.70265
43162,0.50361,0.70266
43163,0.50363,0.70266
43164,0.50364,0.70265
43165,0.50363,0.70265
43166,0.50364,0.70266
43167,0.50365,0.70264
43168,0.50366,0.70263
43169,0.50365,0.70263
43170,0.50364,0.70262
43171,0.50365,0.70262
43172,0.50364,0.70261
43173,0.50362,0.70259
43174,0.50361,0.70260
43175,0.50362,0.70261
43176,0.50361,0.70261
43177,0.50362,0.70262
43178,0.50361,0.70263
43179,0.50360,0.70263
43180,0.50361,0.70264
43181,0.50362,0.70265
43182,0.50364,0.70265
43183,0.50362,0.70266
43184,0.50364,0.70264
43185,0.50365,0.70265
43186,0.50366,0.70266
43187,0.50367,0.70264
43188,0.50366,0.70263
43189,0.50367,0.70263
43190,0.50368,0.70264
43191,0.50369,0.70262
43192,0.50370,0.70263
43193,0.50369,0.70264
43194,0.50370,0.70264
43195,0.50372,0.70263
43196,0.50370,0.70263
43197,0.50369,0.70262
43198,0.50368,0.70260
43199,0.50369,0.70261
43200,0.50370,0.70262
43201,0.50372,0.70262
43202,0.50373,0.70263
43203,0.50374,0.70261
43204,0.50373,0.70262
43205,0.50371,0.70260
43206,0.50373,0.70259
43207,0.50371,0.70257
43208,0.50373,0.70258
43209,0.50371,0.70259
43210,0.50370,0.70259
43211,0.50369,0.70260
43212,0.50368,0.70258
43213,0.50367,0.70257
43214,0.50366,0.70257
43215,0.50364,0.70256
43216,0.50366,0.70256
43217,0.50367,0.70257
43218,0.50366,0.70258
43219,0.50367,0.70258
43220,0.50368,0.70257
43221,0.50367,0.70258
43222,0.50368,0.70256
43223,0.50367,0.70257
43224,0.50366,0.70257
43225,0.50364,0.70258
43226,0.50363,0.70256
43227,0.50364,0.70257
43228,0.50363,0.70255
43229,0.50362,0.70256
43230,0.50363,0.70257
43231,0.50362,0.70257
43232,0.50363,0.70256
43233,0.50364,0.70257
43234,0.50363,0.70257
43235,0.50364,0.70258
43236,0.50365,0.70259
43237,0.50367,0.70259
43238,0.50365,0.70260
43239,0.50367,0.70261
43240,0.50368,0.70259
43241,0.50367,0.70260
43242,0.50365,0.70260
43243,0.50367,0.70259
43244,0.50368,0.70257
43245,0.50367,0.70258
43246,0.50368,0.70256
43247,0.50369,0.70257
43248,0.50370,0.70258
43249,0.50369,0.70258
43250,0.50368,0.70259
43251,0.50366,0.70257
43252,0.50368,0.70258
43253,0.50369,0.70259
43254,0.50370,0.70257
43255,0.50369,0.70258
43256,0.50370,0.70258
43257,0.50369,0.70257
43258,0.50368,0.70258
43259,0.50366,0.70256
43260,0.50365,0.70254
43261,0.50366,0.70255
43262,0.50368,0.70253
43263,0.50369,0.70252
43264,0.50370,0.70252
43265,0.50371,0.70253
43266,0.50372,0.70251
43267,0.50373,0.70252
43268,0.50374,0.70253
43269,0.50373,0.70251
43270,0.50374,0.70250
43271,0.50373,0.70250
43272,0.50374,0.70251
43273,0.50373,0.70249
43274,0.50374,0.70250
43275,0.50373,0.70248
43276,0.50372,0.70247
43277,0.50371,0.70247
43278,0.50370,0.70246
43279,0.50371,0.70244
43280,0.50372,0.70243
43281,0.50373,0.70243
43282,0.50374,0.70244
43283,0.50373,0.70242
43284,0.50372,0.70243
43285,0.50373,0.70244
43286,0.50372,0.70244
43287,0.50371,0.70243
43288,0.50372,0.70243
43289,0.50373,0.70244
43290,0.50372,0.70245
43291,0.50373,0.70246
43292,0.50372,0.70244
43293,0.50373,0.70245
43294,0.50372,0.70243
43295,0.50373,0.70244
43296,0.50374,0.70244
43297,0.50373,0.70243
43298,0.50374,0.70243
43299,0.50375,0.70244
43300,0.50374,0.70245
43301,0.50375,0.70243
43302,0.50374,0.70244
43303,0.50373,0.70245
43304,0.50374,0.70243
43305,0.50375,0.70244
43306,0.50376,0.70244
43307,0.50375,0.70245
43308,0.50376,0.70246
43309,0.50378,0.70246
43310,0.50379,0.70247
43311,0.50378,0.70248
43312,0.50379,0.70248
43313,0.50380,0.70249
43314,0.50379,0.70250
43315,0.50377,0.70250
43316,0.50379,0.70251
43317,0.50380,0.70252
43318,0.50379,0.70253
43319,0.50377,0.70253
43320,0.50379,0.70252
43321,0.50377,0.70252
43322,0.50376,0.70253
43323,0.50377,0.70254
43324,0.50376,0.70254
43325,0.50377,0.70255
43326,0.50376,0.70256
43327,0.50375,0.70254
43328,0.50376,0.70255
43329,0.50377,0.70255
43330,0.50378,0.70254
43331,0.50380,0.70255
43332,0.50381,0.70253
43333,0.50382,0.70254
43334,0.50383,0.70252
43335,0.50382,0.70253
43336,0.50383,0.70253
43337,0.50384,0.70252
43338,0.50385,0.70252
43339,0.50386,0.70251
43340,0.50388,0.70249
43341,0.50386,0.70250
43342,0.50388,0.70251
43343,0.50386,0.70249
43344,0.50388,0.70250
43345,0.50389,0.70250
43346,0.50388,0.70251
43347,0.50386,0.70249
43348,0.50385,0.70250
43349,0.50386,0.70251
43350,0.50385,0.70249
43351,0.50384,0.70250
43352,0.50383,0.70251
43353,0.50384,0.70249
43354,0.50385,0.70247
43355,0.50384,0.70248
43356,0.50383,0.70249
43357,0.50382,0.70247
43358,0.50381,0.70245
43359,0.50382,0.70244
43360,0.50383,0.70242
43361,0.50382,0.70243
43362,0.50381,0.70241
43363,0.50382,0.70240
43364,0.50383,0.70240
43365,0.50384,0.70239
43366,0.50385,0.70239
43367,0.50384,0.70240
43368,0.50383,0.70241
43369,0.50382,0.70241
43370,0.50383,0.70242
43371,0.50382,0.70240
43372,0.50380,0.70239
43373,0.50382,0.70237
43374,0.50380,0.70238
43375,0.50379,0.70239
43376,0.50380,0.70237
43377,0.50382,0.70235
43378,0.50380,0.70234
43379,0.50379,0.70232
43380,0.50378,0.70231
43381,0.50379,0.70231
43382,0.50380,0.70232
43383,0.50381,0.70233
43384,0.50380,0.70233
43385,0.50381,0.70234
43386,0.50383,0.70235
43387,0.50381,0.70233
43388,0.50383,0.70234
43389,0.50384,0.70234
43390,0.50383,0.70235
43391,0.50381,0.70236
43392,0.50380,0.70236
43393,0.50381,0.70235
43394,0.50380,0.70233
43395,0.50381,0.70234
43396,0.50380,0.70235
43397,0.50381,0.70233
43398,0.50380,0.70234
43399,0.50379,0.70232
43400,0.50380,0.70233
43401,0.50381,0.70233
43402,0.50382,0.70234
43403,0.50381,0.70235
43404,0.50380,0.70233
43405,0.50379,0.70234
43406,0.50380,0.70232
43407,0.50381,0.70231
43408,0.50380,0.70229
43409,0.50381,0.70230
43410,0.50382,0.70228
43411,0.50384,0.70229
43412,0.50385,0.70229
43413,0.50384,0.70230
43414,0.50382,0.70231
43415,0.50381,0.70231
43416,0.50382,0.70230
43417,0.50383,0.70231
43418,0.50385,0.70231
43419,0.50383,0.70232
43420,0.50385,0.70233
43421,0.50383,0.70233
43422,0.50382,0.70234
43423,0.50383,0.70235
43424,0.50382,0.70235
43425,0.50381,0.70236
43426,0.50380,0.70237
43427,0.50381,0.70237
43428,0.50380,0.70236
43429,0.50379,0.70236
43430,0.50378,0.70237
43431,0.50379,0.70238
43432,0.50378,0.70239
43433,0.50379,0.70239
43434,0.50378,0.70240
43435,0.50379,0.70241
43436,0.50378,0.70241
43437,0.50376,0.70240
43438,0.50378,0.70240
43439,0.50379,0.70239
43440,0.50378,0.70239
43441,0.50379,0.70240
43442,0.50380,0.70241
43443,0.50381,0.70241
43444,0.50380,0.70242
43445,0.50379,0.70243
43446,0.50380,0.70244
43447,0.50379,0.70244
43448,0.50380,0.70245
43449,0.50379,0.70246
43450,0.50380,0.70246
43451,0.50381,0.70247
43452,0.50382,0.70248
43453,0.50381,0.70246
43454,0.50382,0.70244
43455,0.50383,0.70245
43456,0.50384,0.70246
43457,0.50385,0.70244
43458,0.50387,0.70243
43459,0.50388,0.70243
43460,0.50389,0.70244
43461,0.50388,0.70245
43462,0.50387,0.70245
43463,0.50385,0.70244
43464,0.50387,0.70244
43465,0.50385,0.70243
43466,0.50384,0.70241
43467,0.50385,0.70242
43468,0.50384,0.70242
43469,0.50383,0.70243
43470,0.50384,0.70244
43471,0.50385,0.70245
43472,0.50384,0.70245
43473,0.50383,0.70244
43474,0.50384,0.70244
43475,0.50383,0.70245
43476,0.50384,0.70243
43477,0.50383,0.70244
43478,0.50382,0.70245
43479,0.50381,0.70245
43480,0.50379,0.70244
43481,0.50381,0.70244
43482,0.50382,0.70245
43483,0.50381,0.70246
43484,0.50379,0.70244
43485,0.50381,0.70243
43486,0.50379,0.70243
43487,0.50378,0.70242
43488,0.50379,0.70242
43489,0.50378,0.70243
43490,0.50377,0.70244
43491,0.50376,0.70244
43492,0.50375,0.70245
43493,0.50376,0.70246
43494,0.50377,0.70246
43495,0.50376,0.70247
43496,0.50377,0.70246
43497,0.50378,0.70244
43498,0.50377,0.70245
43499,0.50376,0.70245
43500,0.50375,0.70244
43501,0.50374,0.70244
43502,0.50372,0.70245
43503,0.50374,0.70246
43504,0.50375,0.70246
43505,0.50376,0.70245
43506,0.50377,0.70243
43507,0.50376,0.70242
43508,0.50375,0.70240
43509,0.50376,0.70241
43510,0.50375,0.70241
43511,0.50373,0.70242
43512,0.50375,0.70243
43513,0.50376,0.70243
43514,0.50375,0.70244
43515,0.50376,0.70242
43516,0.50377,0.70243
43517,0.50378,0.70242
43518,0.50379,0.70242
43519,0.50380,0.70243
43520,0.50379,0.70244
43521,0.50378,0.70244
43522,0.50377,0.70245
43523,0.50378,0.70246
43524,0.50379,0.70246
43525,0.50378,0.70247
43526,0.50377,0.70245
43527,0.50376,0.70246
43528,0.50374,0.70247
43529,0.50373,0.70245
43530,0.50372,0.70246
43531,0.50373,0.70246
43532,0.50374,0.70245
43533,0.50376,0.70243
43534,0.50377,0.70244
43535,0.50376,0.70242
43536,0.50377,0.70243
43537,0.50378,0.70244
43538,0.50377,0.70244
43539,0.50376,0.70243
43540,0.50377,0.70243
43541,0.50376,0.70242
43542,0.50374,0.70240
43543,0.50375,0.70239
43544,0.50377,0.70239
43545,0.50375,0.70240
43546,0.50374,0.70238
43547,0.50373,0.70237
43548,0.50372,0.70237
43549,0.50371,0.70238
43550,0.50370,0.70239
43551,0.50369,0.70239
43552,0.50370,0.70240
43553,0.50371,0.70241
43554,0.50370,0.70242
43555,0.50371,0.70240
43556,0.50372,0.70238
43557,0.50373,0.70239
43558,0.50372,0.70240
43559,0.50373,0.70238
43560,0.50372,0.70239
43561,0.50371,0.70239
43562,0.50370,0.70238
43563,0.50368,0.70239
43564,0.50367,0.70239
43565,0.50366,0.70240
43566,0.50365,0.70241
43567,0.50364,0.70239
43568,0.50365,0.70237
43569,0.50364,0.70238
43570,0.50363,0.70239
43571,0.50364,0.70237
43572,0.50365,0.70238
43573,0.50364,0.70238
43574,0.50365,0.70239
43575,0.50364,0.70240
43576,0.50365,0.70240
43577,0.50364,0.70241
43578,0.50365,0.70240
43579,0.50364,0.70240
43580,0.50363,0.70239
43581,0.50364,0.70239
43582,0.50365,0.70238
43583,0.50366,0.70238
43584,0.50365,0.70237
43585,0.50364,0.70237
43586,0.50365,0.70238
43587,0.50364,0.70239
43588,0.50362,0.70240
43589,0.50364,0.70238
43590,0.50362,0.70239
43591,0.50361,0.70239
43592,0.50360,0.70240
43593,0.50361,0.70241
43594,0.50360,0.70241
43595,0.50359,0.70242
43596,0.50360,0.70243
43597,0.50359,0.70243
43598,0.50358,0.70244
43599,0.50357,0.70245
43600,0.50356,0.70243
43601,0.50354,0.70242
43602,0.50355,0.70242
43603,0.50354,0.70241
43604,0.50355,0.70239
43605,0.50357,0.70240
43606,0.50355,0.70240
43607,0.50357,0.70241
43608,0.50355,0.70242
43609,0.50354,0.70240
43610,0.50355,0.70241
43611,0.50357,0.70241
43612,0.50358,0.70242
43613,0.50357,0.70243
43614,0.50355,0.70241
43615,0.50357,0.70242
43616,0.50358,0.70243
43617,0.50359,0.70241
43618,0.50358,0.70239
43619,0.50359,0.70240
43620,0.50358,0.70241
43621,0.50356,0.70241
43622,0.50358,0.70240
43623,0.50359,0.70238
43624,0.50358,0.70237
43625,0.50356,0.70237
43626,0.50355,0.70238
43627,0.50356,0.70239
43628,0.50355,0.70239
43629,0.50354,0.70240
43630,0.50355,0.70238
43631,0.50356,0.70239
43632,0.50355,0.70240
43633,0.50356,0.70240
43634,0.50355,0.70241
43635,0.50354,0.70242
43636,0.50355,0.70242
43637,0.50356,0.70241
43638,0.50355,0.70242
43639,0.50354,0.70242
43640,0.50353,0.70243
43641,0.50352,0.70244
43642,0.50351,0.70242
43643,0.50352,0.70243
43644,0.50351,0.70243
43645,0.50349,0.70242
43646,0.50348,0.70242
43647,0.50347,0.70243
43648,0.50348,0.70244
43649,0.50347,0.70244
43650,0.50348,0.70245
43651,0.50349,0.70246
43652,0.50350,0.70246
43653,0.50352,0.70247
43654,0.50350,0.70248
43655,0.50349,0.70246
43656,0.50348,0.70247
43657,0.50347,0.70245
43658,0.50346,0.70246
43659,0.50345,0.70247
43660,0.50346,0.70247
43661,0.50345,0.70246
43662,0.50346,0.70246
43663,0.50347,0.70245
43664,0.50348,0.70243
43665,0.50347,0.70244
43666,0.50346,0.70245
43667,0.50345,0.70245
43668,0.50346,0.70246
43669,0.50347,0.70247
43670,0.50348,0.70247
43671,0.50349,0.70248
43672,0.50348,0.70249
43673,0.50349,0.70249
43674,0.50348,0.70250
43675,0.50347,0.70251
43676,0.50346,0.70251
43677,0.50345,0.70252
43678,0.50346,0.70253
43679,0.50345,0.70251
43680,0.50346,0.70252
43681,0.50345,0.70253
43682,0.50346,0.70253
43683,0.50345,0.70254
43684,0.50346,0.70252
43685,0.50347,0.70253
43686,0.50346,0.70251
43687,0.50347,0.70250
43688,0.50348,0.70250
43689,0.50347,0.70251
43690,0.50346,0.70252
43691,0.50344,0.70252
43692,0.50343,0.70253
43693,0.50342,0.70254
43694,0.50341,0.70254
43695,0.50342,0.70253
43696,0.50341,0.70254
43697,0.50340,0.70254
43698,0.50339,0.70255
43699,0.50338,0.70253
43700,0.50336,0.70254
43701,0.50335,0.70255
43702,0.50334,0.70255
43703,0.50333,0.70256
43704,0.50332,0.70257
43705,0.50333,0.70257
43706,0.50334,0.70258
43707,0.50335,0.70259
43708,0.50334,0.70259
43709,0.50335,0.70260
43710,0.50334,0.70261
43711,0.50333,0.70261
43712,0.50332,0.70260
43713,0.50331,0.70261
43714,0.50329,0.70259
43715,0.50331,0.70257
43716,0.50332,0.70258
43717,0.50333,0.70259
43718,0.50334,0.70259
43719,0.50333,0.70260
43720,0.50332,0.70261
43721,0.50331,0.70259
43722,0.50329,0.70260
43723,0.50330,0.70258
43724,0.50329,0.70259
43725,0.50330,0.70260
43726,0.50332,0.70258
43727,0.50330,0.70259
43728,0.50329,0.70257
43729,0.50330,0.70258
43730,0.50332,0.70258
43731,0.50330,0.70259
43732,0.50329,0.70260
43733,0.50330,0.70258
43734,0.50332,0.70257
43735,0.50330,0.70255
43736,0.50332,0.70256
43737,0.50330,0.70256
43738,0.50329,0.70257
43739,0.50330,0.70258
43740,0.50329,0.70258
43741,0.50330,0.70259
43742,0.50329,0.70257
43743,0.50330,0.70258
43744,0.50329,0.70259
43745,0.50330,0.70257
43746,0.50329,0.70258
43747,0.50328,0.70259
43748,0.50327,0.70259
43749,0.50328,0.70260
43750,0.50329,0.70261
43751,0.50328,0.70261
43752,0.50327,0.70262
43753,0.50326,0.70263
43754,0.50325,0.70261
43755,0.50323,0.70262
43756,0.50322,0.70262
43757,0.50323,0.70263
43758,0.50325,0.70261
43759,0.50326,0.70262
43760,0.50324,0.70263
43761,0.50323,0.70261
43762,0.50322,0.70260
43763,0.50323,0.70258
43764,0.50322,0.70256
43765,0.50323,0.70257
43766,0.50322,0.70255
43767,0.50321,0.70256
43768,0.50322,0.70257
43769,0.50323,0.70257
43770,0.50322,0.70256
43771,0.50323,0.70257
43772,0.50324,0.70257
43773,0.50326,0.70256
43774,0.50327,0.70254
43775,0.50328,0.70252
43776,0.50329,0.70253
43777,0.50330,0.70254
43778,0.50331,0.70254
43779,0.50330,0.70255
43780,0.50331,0.70256
43781,0.50332,0.70254
43782,0.50333,0.70255
43783,0.50332,0.70256
43784,0.50333,0.70254
43785,0.50332,0.70255
43786,0.50333,0.70253
43787,0.50332,0.70251
43788,0.50331,0.70250
43789,0.50330,0.70251
43790,0.50329,0.70251
43791,0.50330,0.70252
43792,0.50329,0.70250
43793,0.50328,0.70251
43794,0.50327,0.70252
43795,0.50325,0.70252
43796,0.50327,0.70251
43797,0.50325,0.70251
43798,0.50324,0.70252
43799,0.50323,0.70253
43800,0.50324,0.70253
43801,0.50323,0.70254
43802,0.50322,0.70255
43803,0.50323,0.70253
43804,0.50324,0.70254
43805,0.50323,0.70252
43806,0.50324,0.70253
43807,0.50323,0.70251
43808,0.50324,0.70252
43809,0.50323,0.70250
43810,0.50322,0.70251
43811,0.50323,0.70252
43812,0.50322,0.70252
43813,0.50321,0.70253
43814,0.50322,0.70254
43815,0.50321,0.70254
43816,0.50320,0.70255
43817,0.50318,0.70256
43818,0.50320,0.70257
43819,0.50321,0.70255
43820,0.50319,0.70253
43821,0.50321,0.70254
43822,0.50322,0.70255
43823,0.50323,0.70255
43824,0.50322,0.70254
43825,0.50321,0.70252
43826,0.50319,0.70253
43827,0.50318,0.70253
43828,0.50317,0.70252
43829,0.50318,0.70250
43830,0.50317,0.70251
43831,0.50316,0.70252
43832,0.50317,0.70252
43833,0.50318,0.70253
43834,0.50319,0.70254
43835,0.50321,0.70254
43836,0.50319,0.70255
43837,0.50318,0.70256
43838,0.50319,0.70254
43839,0.50320,0.70255
43840,0.50322,0.70255
43841,0.50320,0.70256
43842,0.50322,0.70257
43843,0.50320,0.70258
43844,0.50319,0.70256
43845,0.50318,0.70257
43846,0.50319,0.70255
43847,0.50318,0.70256
43848,0.50319,0.70256
43849,0.50318,0.70255
43850,0.50317,0.70255
43851,0.50316,0.70256
43852,0.50315,0.70257
43853,0.50314,0.70257
43854,0.50315,0.70258
43855,0.50316,0.70259
43856,0.50317,0.70257
43857,0.50316,0.70256
43858,0.50317,0.70254
43859,0.50318,0.70255
43860,0.50317,0.70255
43861,0.50316,0.70256
43862,0.50315,0.70254
43863,0.50316,0.70255
43864,0.50317,0.70254
43865,0.50318,0.70254
43866,0.50317,0.70255
43867,0.50316,0.70256
43868,0.50315,0.70256
43869,0.50316,0.70255
43870,0.50317,0.70253
43871,0.50316,0.70254
43872,0.50317,0.70252
43873,0.50318,0.70253
43874,0.50319,0.70251
43875,0.50318,0.70252
43876,0.50319,0.70253
43877,0.50318,0.70253
43878,0.50319,0.70254
43879,0.50320,0.70255
43880,0.50319,0.70255
43881,0.50320,0.70254
43882,0.50321,0.70254
43883,0.50320,0.70255
43884,0.50321,0.70253
43885,0.50320,0.70254
43886,0.50321,0.70255
43887,0.50322,0.70255
43888,0.50324,0.70254
43889,0.50325,0.70255
43890,0.50324,0.70255
43891,0.50322,0.70256
43892,0.50324,0.70257
43893,0.50322,0.70257
43894,0.50321,0.70256
43895,0.50322,0.70256
43896,0.50321,0.70255
43897,0.50322,0.70255
43898,0.50321,0.70256
43899,0.50322,0.70257
43900,0.50321,0.70257
43901,0.50320,0.70258
43902,0.50319,0.70259
43903,0.50320,0.70257
43904,0.50321,0.70258
43905,0.50322,0.70259
43906,0.50323,0.70259
43907,0.50325,0.70260
43908,0.50323,0.70261
43909,0.50322,0.70261
43910,0.50323,0.70262
43911,0.50325,0.70260
43912,0.50323,0.70261
43913,0.50325,0.70259
43914,0.50326,0.70258
43915,0.50327,0.70258
43916,0.50326,0.70259
43917,0.50324,0.70260
43918,0.50323,0.70258
43919,0.50322,0.70257
43920,0.50321,0.70255
43921,0.50322,0.70256
43922,0.50321,0.70256
43923,0.50320,0.70255
43924,0.50319,0.70255
43925,0.50320,0.70254
43926,0.50319,0.70252
43927,0.50320,0.70253
43928,0.50319,0.70254
43929,0.50320,0.70254
43930,0.50321,0.70255
43931,0.50322,0.70256
43932,0.50323,0.70256
43933,0.50324,0.70255
43934,0.50323,0.70255
43935,0.50324,0.70256
43936,0.50325,0.70257
43937,0.50327,0.70255
43938,0.50328,0.70256
43939,0.50327,0.70256
43940,0.50325,0.70257
43941,0.50324,0.70258
43942,0.50325,0.70259
43943,0.50327,0.70259
43944,0.50328,0.70260
43945,0.50327,0.70261
43946,0.50325,0.70259
43947,0.50324,0.70260
43948,0.50323,0.70258
43949,0.50322,0.70256
43950,0.50323,0.70257
43951,0.50324,0.70258
43952,0.50325,0.70258
43953,0.50324,0.70257
43954,0.50323,0.70258
43955,0.50322,0.70258
43956,0.50323,0.70259
43957,0.50322,0.70260
43958,0.50323,0.70258
43959,0.50324,0.70259
43960,0.50325,0.70259
43961,0.50326,0.70258
43962,0.50328,0.70258
43963,0.50329,0.70257
43964,0.50330,0.70255
43965,0.50329,0.70256
43966,0.50328,0.70257
43967,0.50326,0.70257
43968,0.50328,0.70258
43969,0.50326,0.70259
43970,0.50327,0.70259
43971,0.50326,0.70258
43972,0.50327,0.70258
43973,0.50329,0.70257
43974,0.50327,0.70257
43975,0.50326,0.70258
43976,0.50325,0.70259
43977,0.50324,0.70259
43978,0.50325,0.70260
43979,0.50324,0.70259
43980,0.50323,0.70257
43981,0.50324,0.70258
43982,0.50325,0.70258
43983,0.50326,0.70257
43984,0.50325,0.70257
43985,0.50326,0.70258
43986,0.50325,0.70256
43987,0.50324,0.70255
43988,0.50323,0.70253
43989,0.50322,0.70252
43990,0.50321,0.70252
43991,0.50319,0.70253
43992,0.50321,0.70254
43993,0.50319,0.70254
43994,0.50320,0.70255
43995,0.50319,0.70253
43996,0.50320,0.70254
43997,0.50319,0.70253
43998,0.50320,0.70253
43999,0.50322,0.70254
44000,0.50323,0.70255
44001,0.50324,0.70255
44002,0.50323,0.70256
44003,0.50324,0.70257
44004,0.50325,0.70257
44005,0.50324,0.70258
44006,0.50323,0.70259
44007,0.50324,0.70259
44008,0.50323,0.70260
44009,0.50322,0.70261
44010,0.50320,0.70259
44011,0.50319,0.70260
44012,0.50318,0.70260
44013,0.50319,0.70261
44014,0.50320,0.70262
44015,0.50319,0.70262
44016,0.50318,0.70263
44017,0.50317,0.70264
44018,0.50318,0.70264
44019,0.50317,0.70263
44020,0.50316,0.70261
44021,0.50315,0.70262
44022,0.50316,0.70260
44023,0.50317,0.70261
44024,0.50316,0.70262
44025,0.50317,0.70262
